id_student,early_login_count,early_login_consistency,early_clicks,early_clicks_per_login,unique_resources_early,num_of_prev_attempts,late_registration_score,workload_level,assignments_count,courses_count,procrastination_label
20603,15,0.5,161.0,10.733333333333333,55,0,0.0,0.5,7,1,0
20604,0,0.0,0.0,0.0,0,0,0.43333333333333335,0.25,0,1,0
20605,36,1.0,698.0,19.38888888888889,59,0,0.11666666666666667,0.75,4,2,0
20606,3,0.1,41.0,13.666666666666666,15,0,0.0,1.0,5,1,1
20607,7,0.23333333333333334,85.0,12.142857142857142,13,0,0.11666666666666667,0.25,9,1,0
20608,6,0.2,55.0,9.166666666666666,9,0,0.11666666666666667,0.25,2,1,0
20609,28,0.9333333333333333,677.0,24.178571428571427,60,0,0.13333333333333333,0.75,12,1,0
20610,22,0.7333333333333333,327.0,14.863636363636363,30,0,0.0,1.0,11,1,1
20611,8,0.26666666666666666,62.0,7.75,11,0,0.21666666666666667,0.25,9,1,0
20612,4,0.13333333333333333,26.0,6.5,8,0,0.0,0.5,11,1,1
20613,0,0.0,0.0,0.0,0,0,0.11666666666666667,0.5,0,2,0
20614,21,0.7,442.0,21.047619047619047,41,1,0.08333333333333333,0.75,12,1,1
20615,20,0.6666666666666666,381.0,19.05,37,0,0.225,0.5,11,2,1
20616,13,0.43333333333333335,345.0,26.53846153846154,47,0,0.11666666666666667,0.5,2,1,0
20617,31,1.0,625.0,20.161290322580644,78,0,0.21666666666666667,0.75,7,1,0
20618,27,0.9,514.0,19.037037037037038,87,0,0.11666666666666667,0.75,1,1,0
20619,4,0.13333333333333333,98.0,24.5,32,0,0.21666666666666667,0.5,0,1,0
20620,43,1.0,3217.0,74.81395348837209,97,0,0.06666666666666667,0.625,15,2,1
20621,27,0.9,330.0,12.222222222222221,33,1,0.125,0.5,12,1,0
20622,18,0.6,261.0,14.5,17,0,0.0,0.5,5,1,1
20623,5,0.16666666666666666,121.0,24.2,13,0,0.11666666666666667,0.5,7,1,1
20624,23,0.7666666666666667,641.0,27.869565217391305,53,0,0.11666666666666667,1.0,12,2,1
20625,27,0.9,764.0,28.296296296296298,55,0,0.11666666666666667,0.5,12,1,0
20626,19,0.6333333333333333,646.0,34.0,43,0,0.11666666666666667,0.5,9,1,1
20627,15,0.5,338.0,22.533333333333335,12,0,0.016666666666666666,0.5,7,1,1
20628,21,0.7,330.0,15.714285714285714,44,0,0.13333333333333333,0.75,12,1,0
20629,16,0.5333333333333333,636.0,39.75,27,0,0.13333333333333333,0.5,5,1,1
20630,15,0.5,198.0,13.2,25,0,0.13333333333333333,0.75,1,2,1
20631,22,0.7333333333333333,318.0,14.454545454545455,53,0,0.13333333333333333,0.5,7,1,0
20632,22,0.7333333333333333,788.0,35.81818181818182,60,0,0.13333333333333333,0.5,3,1,0
20633,6,0.2,39.0,6.5,5,0,0.016666666666666666,0.5,11,1,1
20634,31,1.0,775.0,25.0,78,0,0.058333333333333334,0.25,6,2,1
20635,42,1.0,1055.0,25.11904761904762,78,0,0.08333333333333333,0.5,19,2,1
20636,32,1.0,394.0,12.3125,52,0,0.13333333333333333,0.75,12,1,0
20637,42,1.0,1049.0,24.976190476190474,51,0,0.13333333333333333,0.5,13,2,1
20638,8,0.26666666666666666,398.0,49.75,43,0,0.13333333333333333,0.5,9,1,1
20639,18,0.6,455.0,25.27777777777778,25,0,0.016666666666666666,0.5,11,1,1
20640,32,1.0,682.0,21.3125,31,0,0.31666666666666665,0.25,9,1,0
20641,58,1.0,2258.0,38.93103448275862,62,0,0.11666666666666667,0.5,13,2,1
20642,18,0.6,207.0,11.5,39,0,0.25,0.5,3,1,1
20643,15,0.5,273.0,18.2,47,0,0.13333333333333333,0.5,6,1,1
20644,7,0.23333333333333334,59.0,8.428571428571429,14,0,0.0,0.5,4,1,1
20645,6,0.2,71.0,11.833333333333334,18,0,0.11666666666666667,0.5,1,1,1
20646,37,1.0,974.0,26.324324324324323,53,0,0.25,0.5,2,1,0
20647,16,0.5333333333333333,282.0,17.625,22,0,0.21666666666666667,0.25,9,1,0
20648,33,1.0,1608.0,48.72727272727273,74,0,0.21666666666666667,0.5,12,1,0
20649,9,0.3,120.0,13.333333333333334,18,0,0.016666666666666666,0.5,10,1,1
20650,6,0.2,49.0,8.166666666666666,13,0,0.38333333333333336,0.25,1,1,0
20651,11,0.36666666666666664,410.0,37.27272727272727,57,0,0.11666666666666667,0.5,3,1,0
20652,22,0.7333333333333333,448.0,20.363636363636363,38,0,0.16666666666666666,1.0,3,2,1
20653,25,0.8333333333333334,247.0,9.88,29,0,0.0,1.0,11,1,1
20654,9,0.3,228.0,25.333333333333332,23,0,0.0,0.5,11,1,1
20655,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.5,0,1,0
20656,7,0.23333333333333334,58.0,8.285714285714286,13,0,0.13333333333333333,0.5,0,1,0
20657,3,0.1,22.0,7.333333333333333,10,0,0.1,0.5,0,1,0
20658,5,0.16666666666666666,46.0,9.2,14,0,0.1,0.5,11,1,1
20659,34,1.0,547.0,16.08823529411765,91,0,0.0,1.0,7,1,0
20660,27,0.9,1016.0,37.629629629629626,39,0,0.10833333333333334,0.25,7,2,1
20661,3,0.1,13.0,4.333333333333333,8,0,0.25,0.25,1,1,0
20662,9,0.3,114.0,12.666666666666666,17,0,0.13333333333333333,0.5,0,1,0
20663,10,0.3333333333333333,117.0,11.7,20,0,0.25,0.25,9,1,0
20664,19,0.6333333333333333,277.0,14.578947368421053,18,0,0.11666666666666667,0.25,4,1,0
20665,9,0.3,42.0,4.666666666666667,8,0,0.11666666666666667,0.25,9,1,1
20666,7,0.23333333333333334,215.0,30.714285714285715,14,0,0.3,0.25,9,1,0
20667,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.75,0,1,0
20668,5,0.16666666666666666,43.0,8.6,8,0,0.21666666666666667,0.25,1,1,0
20669,6,0.2,130.0,21.666666666666668,34,0,0.6,0.5,12,1,0
20670,5,0.16666666666666666,113.0,22.6,15,0,0.25,0.25,3,1,1
20671,0,0.0,0.0,0.0,0,0,0.25,0.25,2,1,1
20672,4,0.13333333333333333,18.0,4.5,8,0,0.31666666666666665,0.25,1,1,0
20673,10,0.3333333333333333,225.0,22.5,38,0,0.13333333333333333,1.0,5,2,1
20674,26,0.8666666666666667,309.0,11.884615384615385,35,0,0.15,0.5,16,2,1
20675,6,0.2,82.0,13.666666666666666,15,0,0.016666666666666666,0.5,4,1,1
20676,33,1.0,842.0,25.515151515151516,76,0,0.25,0.5,2,1,1
20677,39,1.0,932.0,23.897435897435898,48,0,0.03333333333333333,0.25,5,1,1
20678,34,1.0,854.0,25.11764705882353,36,1,0.25,0.25,4,1,0
20679,7,0.23333333333333334,180.0,25.714285714285715,12,0,0.3,0.25,7,1,0
20680,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20681,29,0.9666666666666667,475.0,16.379310344827587,59,0,0.13333333333333333,0.5,7,1,0
20682,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20683,23,0.7666666666666667,386.0,16.782608695652176,41,0,0.13333333333333333,0.5,5,1,1
20684,5,0.16666666666666666,49.0,9.8,8,0,0.11666666666666667,0.25,8,1,0
20685,21,0.7,677.0,32.23809523809524,40,0,0.13333333333333333,1.0,10,1,1
20686,9,0.3,131.0,14.555555555555555,13,0,0.11666666666666667,0.5,3,1,1
20687,52,1.0,927.0,17.826923076923077,86,0,0.18333333333333335,0.375,9,2,1
20688,19,0.6333333333333333,720.0,37.89473684210526,58,0,0.11666666666666667,0.5,12,1,0
20689,20,0.6666666666666666,1000.0,50.0,66,0,0.11666666666666667,0.5,12,1,0
20690,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.5,0,1,0
20691,20,0.6666666666666666,622.0,31.1,49,0,0.11666666666666667,0.5,12,1,0
20692,14,0.4666666666666667,574.0,41.0,51,0,0.11666666666666667,0.5,12,1,0
20693,13,0.43333333333333335,282.0,21.692307692307693,51,0,0.11666666666666667,0.5,12,1,0
20694,32,1.0,502.0,15.6875,35,0,0.21666666666666667,0.5,4,2,1
20695,13,0.43333333333333335,594.0,45.69230769230769,62,0,0.11666666666666667,0.5,12,1,0
20696,3,0.1,53.0,17.666666666666668,8,0,0.31666666666666665,0.25,9,1,0
20697,7,0.23333333333333334,129.0,18.428571428571427,16,0,0.4166666666666667,0.25,8,1,0
20698,8,0.26666666666666666,103.0,12.875,13,0,0.13333333333333333,0.25,9,1,0
20699,28,0.9333333333333333,258.0,9.214285714285714,18,0,0.016666666666666666,1.0,10,1,1
20700,5,0.16666666666666666,244.0,48.8,20,0,0.016666666666666666,0.5,11,1,1
20701,33,1.0,1160.0,35.15151515151515,76,0,0.13333333333333333,0.5,8,1,0
20702,8,0.26666666666666666,406.0,50.75,26,0,0.16666666666666666,0.5,0,1,0
20703,4,0.13333333333333333,7.0,1.75,1,0,0.016666666666666666,0.5,11,1,1
20704,18,0.6,286.0,15.88888888888889,26,0,0.016666666666666666,0.5,10,1,1
20705,0,0.0,0.0,0.0,0,0,0.016666666666666666,0.5,0,1,0
20706,29,0.9666666666666667,369.0,12.724137931034482,53,0,0.0,0.75,4,1,0
20707,11,0.36666666666666664,227.0,20.636363636363637,13,0,0.016666666666666666,0.5,10,1,1
20708,6,0.2,113.0,18.833333333333332,16,0,0.48333333333333334,0.25,3,1,0
20709,0,0.0,0.0,0.0,0,0,0.4166666666666667,0.25,9,1,1
20710,16,0.5333333333333333,462.0,28.875,52,0,0.13333333333333333,1.0,14,2,1
20711,12,0.4,183.0,15.25,21,0,0.48333333333333334,0.25,9,1,1
20712,14,0.4666666666666667,382.0,27.285714285714285,37,0,0.13333333333333333,0.5,9,1,1
20713,49,1.0,1291.0,26.346938775510203,80,1,0.06666666666666667,0.5,8,1,0
20714,27,0.9,448.0,16.59259259259259,53,0,0.10833333333333334,0.375,18,2,1
20715,5,0.16666666666666666,182.0,36.4,18,0,0.13333333333333333,0.25,1,1,1
20716,22,0.7333333333333333,555.0,25.227272727272727,53,1,0.45,0.75,12,1,0
20717,2,0.06666666666666667,9.0,4.5,5,0,0.13333333333333333,0.25,9,1,1
20718,6,0.2,52.0,8.666666666666666,9,0,0.3333333333333333,0.25,9,1,1
20719,52,1.0,951.0,18.28846153846154,63,0,0.175,0.75,21,2,1
20720,12,0.4,275.0,22.916666666666668,56,0,0.13333333333333333,0.5,4,1,1
20721,2,0.06666666666666667,20.0,10.0,6,0,0.3333333333333333,0.25,7,1,0
20722,9,0.3,185.0,20.555555555555557,18,0,0.31666666666666665,0.25,9,1,0
20723,9,0.3,127.0,14.11111111111111,15,0,0.0,0.5,13,2,1
20724,6,0.2,97.0,16.166666666666668,11,0,0.36666666666666664,0.25,0,1,0
20725,6,0.2,18.0,3.0,7,0,0.31666666666666665,0.25,7,1,0
20726,50,1.0,1061.0,21.22,57,0,0.13333333333333333,0.5,9,2,1
20727,60,1.0,1540.0,25.666666666666668,53,0,0.13333333333333333,0.5,7,2,1
20728,10,0.3333333333333333,83.0,8.3,12,0,0.25,0.25,7,1,0
20729,7,0.23333333333333334,117.0,16.714285714285715,18,0,0.13333333333333333,0.25,9,1,1
20730,33,1.0,556.0,16.848484848484848,101,0,0.13333333333333333,0.5,6,1,0
20731,27,0.9,1082.0,40.074074074074076,47,0,0.06666666666666667,0.375,12,2,1
20732,12,0.4,399.0,33.25,39,0,0.0,0.75,3,1,0
20733,10,0.3333333333333333,179.0,17.9,26,0,0.016666666666666666,0.5,11,1,1
20734,1,0.03333333333333333,6.0,6.0,4,0,0.1,0.5,0,1,0
20735,2,0.06666666666666667,69.0,34.5,17,0,0.16666666666666666,0.5,12,1,1
20736,19,0.6333333333333333,393.0,20.68421052631579,49,0,0.13333333333333333,0.25,9,1,1
20737,9,0.3,92.0,10.222222222222221,18,0,0.25,0.5,4,1,1
20738,50,1.0,1762.0,35.24,77,0,0.06666666666666667,0.5,17,2,0
20739,1,0.03333333333333333,90.0,90.0,23,0,0.13333333333333333,0.5,0,1,0
20740,4,0.13333333333333333,22.0,5.5,5,0,0.0,0.5,7,1,0
20741,47,1.0,420.0,8.936170212765957,51,0,0.06666666666666667,0.5,16,2,1
20742,15,0.5,236.0,15.733333333333333,27,0,0.21666666666666667,0.25,2,1,1
20743,6,0.2,78.0,13.0,17,1,0.07222222222222223,0.5,0,2,0
20744,10,0.3333333333333333,212.0,21.2,21,0,0.13333333333333333,0.25,5,1,1
20745,22,0.7333333333333333,375.0,17.045454545454547,51,0,0.21666666666666667,1.0,7,1,0
20746,4,0.13333333333333333,89.0,22.25,25,0,0.25,0.5,0,1,0
20747,14,0.4666666666666667,302.0,21.571428571428573,36,0,0.0,1.0,2,1,0
20748,17,0.5666666666666667,342.0,20.11764705882353,37,0,0.16666666666666666,0.5,1,1,1
20749,19,0.6333333333333333,526.0,27.68421052631579,36,0,0.1,0.5,10,1,1
20750,28,0.9333333333333333,487.0,17.392857142857142,51,0,0.016666666666666666,0.5,10,2,1
20751,23,0.7666666666666667,440.0,19.130434782608695,29,0,0.13333333333333333,0.75,5,2,1
20752,27,0.9,590.0,21.85185185185185,35,0,0.21666666666666667,0.5,4,2,1
20753,1,0.03333333333333333,14.0,14.0,7,0,0.36666666666666664,0.25,9,1,1
20754,40,1.0,1852.0,46.3,65,0,0.0,0.75,12,1,0
20755,5,0.16666666666666666,62.0,12.4,9,0,0.3333333333333333,0.25,8,1,0
20756,14,0.4666666666666667,240.0,17.142857142857142,37,0,0.0,1.0,5,1,0
20757,25,0.8333333333333334,630.0,25.2,50,0,0.13333333333333333,0.5,4,1,0
20758,37,1.0,791.0,21.37837837837838,70,0,0.0,0.75,6,2,1
20759,10,0.3333333333333333,319.0,31.9,52,0,0.13333333333333333,0.5,4,1,0
20760,4,0.13333333333333333,73.0,18.25,11,0,0.0,0.25,0,1,0
20761,16,0.5333333333333333,234.0,14.625,25,0,0.3,0.25,0,1,0
20762,6,0.2,87.0,14.5,20,0,0.13333333333333333,0.5,0,1,0
20763,7,0.23333333333333334,254.0,36.285714285714285,35,0,0.35833333333333334,1.0,9,2,1
20764,26,0.8666666666666667,442.0,17.0,35,1,0.10833333333333334,0.5,5,2,1
20765,14,0.4666666666666667,169.0,12.071428571428571,22,0,0.25,0.5,4,1,1
20766,9,0.3,288.0,32.0,24,0,0.31666666666666665,0.25,1,1,0
20767,28,0.9333333333333333,573.0,20.464285714285715,74,0,0.06666666666666667,0.5,16,2,1
20768,28,0.9333333333333333,579.0,20.678571428571427,15,0,0.016666666666666666,0.5,11,1,1
20769,7,0.23333333333333334,82.0,11.714285714285714,16,0,0.36666666666666664,0.25,6,1,1
20770,12,0.4,135.0,11.25,25,0,0.016666666666666666,0.5,11,1,1
20771,19,0.6333333333333333,528.0,27.789473684210527,34,1,0.23333333333333334,0.375,17,1,1
20772,24,0.8,530.0,22.083333333333332,44,0,0.13333333333333333,0.5,4,1,1
20773,39,1.0,928.0,23.794871794871796,60,0,0.13333333333333333,0.5,12,2,1
20774,12,0.4,277.0,23.083333333333332,17,0,0.21666666666666667,0.25,4,1,0
20775,12,0.4,620.0,51.666666666666664,30,0,0.13333333333333333,0.5,10,1,1
20776,16,0.5333333333333333,381.0,23.8125,30,0,0.2833333333333333,0.25,7,1,1
20777,15,0.5,459.0,30.6,19,0,0.03333333333333333,0.75,4,1,0
20778,1,0.03333333333333333,2.0,2.0,1,0,0.0,0.5,0,1,0
20779,10,0.3333333333333333,167.0,16.7,28,0,0.31666666666666665,0.25,0,1,0
20780,25,0.8333333333333334,429.0,17.16,44,0,0.13333333333333333,0.5,7,1,1
20781,7,0.23333333333333334,73.0,10.428571428571429,13,0,0.13333333333333333,0.5,2,1,0
20782,11,0.36666666666666664,501.0,45.54545454545455,47,0,0.21666666666666667,1.0,4,1,0
20783,13,0.43333333333333335,247.0,19.0,28,0,0.16666666666666666,0.5,12,1,0
20784,31,1.0,951.0,30.677419354838708,73,0,0.13333333333333333,0.5,12,1,0
20785,14,0.4666666666666667,229.0,16.357142857142858,28,0,0.016666666666666666,0.5,10,1,1
20786,1,0.03333333333333333,3.0,3.0,1,0,0.016666666666666666,0.5,0,1,0
20787,2,0.06666666666666667,20.0,10.0,8,0,0.3,0.25,0,1,0
20788,23,0.7666666666666667,518.0,22.52173913043478,25,0,0.0,0.5,4,1,0
20789,13,0.43333333333333335,286.0,22.0,38,0,0.0,1.0,1,1,0
20790,3,0.1,16.0,5.333333333333333,8,0,0.21666666666666667,0.5,11,1,1
20791,6,0.2,197.0,32.833333333333336,34,0,0.15,0.5,2,1,0
20792,9,0.3,216.0,24.0,13,0,0.3333333333333333,0.5,1,1,1
20793,14,0.4666666666666667,95.0,6.785714285714286,9,0,0.0,0.5,7,1,1
20794,12,0.4,166.0,13.833333333333334,17,0,0.31666666666666665,0.25,1,1,0
20795,5,0.16666666666666666,57.0,11.4,15,0,0.1,0.5,10,1,1
20796,10,0.3333333333333333,265.0,26.5,32,0,0.15,0.5,0,1,0
20797,19,0.6333333333333333,275.0,14.473684210526315,14,0,0.31666666666666665,0.25,9,1,0
20798,18,0.6,560.0,31.11111111111111,51,0,0.15,0.5,12,1,1
20799,1,0.03333333333333333,22.0,22.0,2,0,0.13333333333333333,0.5,11,1,1
20800,0,0.0,0.0,0.0,0,0,0.25,0.5,0,1,0
20801,42,1.0,1057.0,25.166666666666668,78,0,0.21666666666666667,0.75,19,2,1
20802,18,0.6,215.0,11.944444444444445,22,0,0.25,0.25,9,1,0
20803,42,1.0,1019.0,24.261904761904763,55,0,0.425,0.5,5,2,1
20804,29,0.9666666666666667,983.0,33.89655172413793,37,0,0.15,0.5,13,2,1
20805,14,0.4666666666666667,199.0,14.214285714285714,41,0,0.21666666666666667,0.5,1,1,1
20806,11,0.36666666666666664,94.0,8.545454545454545,14,0,0.21666666666666667,0.25,9,1,0
20807,36,1.0,449.0,12.472222222222221,49,0,0.21666666666666667,0.5,7,1,0
20808,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
20809,16,0.5333333333333333,308.0,19.25,34,1,0.18333333333333335,0.5,1,1,0
20810,14,0.4666666666666667,129.0,9.214285714285714,18,0,0.15,0.5,7,1,1
20811,31,1.0,458.0,14.774193548387096,34,0,0.21666666666666667,0.5,13,2,1
20812,1,0.03333333333333333,1.0,1.0,1,0,0.1,0.5,11,1,1
20813,8,0.26666666666666666,136.0,17.0,21,0,0.03333333333333333,0.5,11,1,1
20814,4,0.13333333333333333,173.0,43.25,32,0,0.16666666666666666,0.5,2,1,1
20815,23,0.7666666666666667,308.0,13.391304347826088,16,0,0.13333333333333333,1.0,9,1,1
20816,30,1.0,525.0,17.5,60,0,0.16666666666666666,0.5,7,1,0
20817,8,0.26666666666666666,41.0,5.125,12,0,0.0,1.0,0,1,0
20818,29,0.9666666666666667,153.0,5.275862068965517,19,0,0.0,1.0,7,1,0
20819,28,0.9333333333333333,335.0,11.964285714285714,30,0,0.03333333333333333,1.0,11,1,1
20820,30,1.0,803.0,26.766666666666666,62,0,0.0,0.5,12,1,0
20821,17,0.5666666666666667,332.0,19.529411764705884,39,0,0.0,1.0,0,1,0
20822,11,0.36666666666666664,186.0,16.90909090909091,21,0,0.03333333333333333,0.5,11,1,1
20823,28,0.9333333333333333,661.0,23.607142857142858,23,0,0.03333333333333333,0.5,10,1,1
20824,5,0.16666666666666666,116.0,23.2,13,0,0.4166666666666667,0.25,9,1,1
20825,5,0.16666666666666666,81.0,16.2,13,0,0.03333333333333333,0.5,11,1,1
20826,6,0.2,68.0,11.333333333333334,9,0,0.03333333333333333,0.5,11,1,1
20827,0,0.0,0.0,0.0,0,0,0.1,0.5,0,1,0
20828,0,0.0,0.0,0.0,0,0,0.1,0.5,8,1,1
20829,6,0.2,64.0,10.666666666666666,14,0,0.1,0.5,6,1,0
20830,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20831,21,0.7,334.0,15.904761904761905,45,0,0.0,0.5,7,1,0
20832,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20833,12,0.4,123.0,10.25,22,0,0.0,0.25,7,1,1
20834,12,0.4,476.0,39.666666666666664,21,0,0.0,0.25,4,1,1
20835,8,0.26666666666666666,61.0,7.625,9,0,0.0,0.75,5,1,0
20836,0,0.0,0.0,0.0,0,0,0.0,0.25,9,1,0
20837,13,0.43333333333333335,200.0,15.384615384615385,27,0,0.0,1.25,6,2,1
20838,31,1.0,2271.0,73.25806451612904,41,0,0.21666666666666667,0.25,5,1,1
20839,24,0.8,965.0,40.208333333333336,52,0,0.0,0.5,7,1,0
20840,0,0.0,0.0,0.0,0,0,0.13333333333333333,0.5,0,1,0
20841,14,0.4666666666666667,248.0,17.714285714285715,31,0,0.1,0.5,4,1,1
20842,7,0.23333333333333334,73.0,10.428571428571429,11,0,0.1,0.5,11,1,1
20843,15,0.5,222.0,14.8,26,0,0.1,0.5,11,1,1
20844,5,0.16666666666666666,107.0,21.4,28,0,0.0,0.5,5,1,0
20845,5,0.16666666666666666,27.0,5.4,6,0,0.1,1.0,3,1,1
20846,13,0.43333333333333335,112.0,8.615384615384615,16,0,0.48333333333333334,0.25,9,1,1
20847,12,0.4,338.0,28.166666666666668,21,0,0.21666666666666667,0.5,4,2,1
20848,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20849,7,0.23333333333333334,123.0,17.571428571428573,22,0,0.0,0.5,3,1,1
20850,15,0.5,293.0,19.533333333333335,16,0,0.23333333333333334,0.5,4,1,0
20851,21,0.7,193.0,9.19047619047619,28,0,0.0,0.25,9,1,1
20852,11,0.36666666666666664,173.0,15.727272727272727,24,0,0.1,0.5,11,1,1
20853,24,0.8,487.0,20.291666666666668,24,0,0.0,0.25,9,1,0
20854,8,0.26666666666666666,295.0,36.875,23,0,0.0,0.5,5,1,1
20855,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20856,6,0.2,86.0,14.333333333333334,13,0,0.0,0.25,9,1,0
20857,20,0.6666666666666666,447.0,22.35,19,0,0.21666666666666667,0.25,4,1,1
20858,19,0.6333333333333333,231.0,12.157894736842104,34,0,0.0,0.75,1,1,0
20859,11,0.36666666666666664,316.0,28.727272727272727,36,0,0.0,0.5,11,1,1
20860,19,0.6333333333333333,218.0,11.473684210526315,18,0,0.1,0.5,11,1,1
20861,2,0.06666666666666667,34.0,17.0,12,0,0.1,0.5,11,1,1
20862,13,0.43333333333333335,98.0,7.538461538461538,18,0,0.1,0.5,10,1,1
20863,1,0.03333333333333333,2.0,2.0,1,0,0.13333333333333333,0.5,10,1,1
20864,5,0.16666666666666666,66.0,13.2,12,0,0.1,0.5,11,1,1
20865,4,0.13333333333333333,69.0,17.25,17,0,0.1,0.5,10,1,1
20866,16,0.5333333333333333,450.0,28.125,48,1,0.05,0.5,5,1,0
20867,1,0.03333333333333333,11.0,11.0,5,0,0.0,0.25,9,1,0
20868,11,0.36666666666666664,218.0,19.818181818181817,28,0,0.1,0.5,10,1,1
20869,6,0.2,45.0,7.5,16,0,0.1,0.5,3,1,1
20870,20,0.6666666666666666,682.0,34.1,41,0,0.36666666666666664,0.5,12,1,0
20871,12,0.4,226.0,18.833333333333332,19,0,0.0,0.75,9,1,1
20872,0,0.0,0.0,0.0,0,0,0.43333333333333335,0.25,9,1,1
20873,0,0.0,0.0,0.0,0,0,0.38333333333333336,0.25,2,1,0
20874,15,0.5,470.0,31.333333333333332,48,0,0.0,1.0,5,1,0
20875,7,0.23333333333333334,281.0,40.142857142857146,34,0,0.0,0.5,4,1,1
20876,6,0.2,39.0,6.5,7,0,0.0,1.0,5,1,0
20877,8,0.26666666666666666,206.0,25.75,34,0,0.13333333333333333,0.5,5,1,0
20878,21,0.7,384.0,18.285714285714285,17,0,0.0,0.5,4,1,0
20879,1,0.03333333333333333,9.0,9.0,3,0,0.35,0.5,9,1,0
20880,9,0.3,202.0,22.444444444444443,26,0,0.11666666666666667,1.0,2,1,1
20881,5,0.16666666666666666,175.0,35.0,12,0,0.0,1.0,0,1,0
20882,8,0.26666666666666666,153.0,19.125,19,0,0.26666666666666666,0.25,6,1,1
20883,40,1.0,714.0,17.85,54,0,0.0,1.0,7,1,0
20884,23,0.7666666666666667,629.0,27.347826086956523,28,0,0.36666666666666664,0.25,9,1,1
20885,29,0.9666666666666667,683.0,23.551724137931036,20,0,0.23333333333333334,0.25,9,1,0
20886,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20887,65,1.0,1230.0,18.923076923076923,53,0,0.0,0.5,13,2,1
20888,30,1.0,169.0,5.633333333333334,38,0,0.0,1.0,2,2,1
20889,0,0.0,0.0,0.0,0,0,0.18333333333333332,0.5,0,1,0
20890,5,0.16666666666666666,121.0,24.2,17,0,0.0,0.25,9,1,0
20891,1,0.03333333333333333,1.0,1.0,1,0,0.35,0.25,8,1,1
20892,19,0.6333333333333333,416.0,21.894736842105264,39,0,0.0,0.5,5,1,0
20893,28,0.9333333333333333,1186.0,42.357142857142854,66,0,0.0,0.5,12,1,0
20894,21,0.7,525.0,25.0,29,0,0.0,0.25,0,1,0
20895,67,1.0,1306.0,19.492537313432837,147,0,0.016666666666666666,0.75,16,2,1
20896,25,0.8333333333333334,536.0,21.44,40,0,0.0,0.5,4,1,1
20897,31,1.0,575.0,18.548387096774192,41,0,0.0,1.0,9,1,1
20898,22,0.7333333333333333,829.0,37.68181818181818,49,0,0.0,0.5,12,1,1
20899,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
20900,13,0.43333333333333335,277.0,21.307692307692307,20,0,0.0,0.5,12,1,0
20901,52,1.0,660.0,12.692307692307692,56,0,0.05,1.0,1,2,1
20902,18,0.6,264.0,14.666666666666666,19,0,0.0,0.25,5,1,1
20903,23,0.7666666666666667,588.0,25.565217391304348,21,0,0.0,0.75,4,2,1
20904,13,0.43333333333333335,70.0,5.384615384615385,14,0,0.0,1.0,7,1,1
20905,0,0.0,0.0,0.0,0,0,0.0,0.25,0,1,0
20906,9,0.3,152.0,16.88888888888889,16,0,0.0,0.25,9,1,0
20907,21,0.7,452.0,21.523809523809526,19,0,0.35,0.5,4,1,0
20908,29,0.9666666666666667,882.0,30.413793103448278,65,0,0.0,0.5,12,1,0
20909,12,0.4,173.0,14.416666666666666,22,0,0.0,0.5,7,1,0
20910,16,0.5333333333333333,308.0,19.25,36,0,0.0,1.0,1,1,0
20911,17,0.5666666666666667,252.0,14.823529411764707,38,0,0.0,1.0,7,1,0
20912,12,0.4,126.0,10.5,20,0,0.0,0.5,5,1,0
20913,16,0.5333333333333333,300.0,18.75,53,0,0.13333333333333333,1.0,4,1,1
20914,8,0.26666666666666666,230.0,28.75,21,0,0.0,0.25,8,1,0
20915,9,0.3,235.0,26.11111111111111,23,0,0.0,0.75,12,1,0
20916,0,0.0,0.0,0.0,0,0,0.0,1.25,0,1,0
20917,24,0.8,436.0,18.166666666666668,76,0,0.13333333333333333,0.5833333333333334,7,1,0
20918,4,0.13333333333333333,108.0,27.0,8,0,0.0,1.0,1,1,1
20919,14,0.4666666666666667,431.0,30.785714285714285,53,0,0.0,1.0,1,1,0
20920,5,0.16666666666666666,58.0,11.6,18,0,0.0,1.0,0,1,0
20921,22,0.7333333333333333,619.0,28.136363636363637,57,0,0.0,1.0,12,1,0
20922,0,0.0,0.0,0.0,0,0,0.0,0.5,0,1,0
20923,28,0.9333333333333333,520.0,18.571428571428573,53,0,0.0,0.5,7,1,0
20924,24,0.8,386.0,16.083333333333332,54,0,0.0,1.0,12,1,1
20925,0,0.0,0.0,0.0,0,0,0.0,1.0,0,1,0
20926,7,0.23333333333333334,142.0,20.285714285714285,12,0,0.0,1.0,6,1,1
20927,4,0.13333333333333333,118.0,29.5,16,0,0.0,0.25,0,1,0
20928,11,0.36666666666666664,325.0,29.545454545454547,25,0,0.0,0.75,4,1,1
